id,name,type,typecode,address,lng,lat,tel,rating,cost,group,pname,cityname,adname
B00157GH8J,上海瑞金医院高架直升机场,交通设施服务;机场相关;直升机场,150106,瑞金二路197号门诊部24层楼顶,121.466879,31.210259,021-64370045,[],[],交通设施,上海市,上海市,黄浦区
BV10029707,徐家汇(地铁站),交通设施服务;地铁站;地铁站,150500,11号线;1号线;9号线,121.436603,31.195514,,[],[],交通设施,上海市,上海市,徐汇区
BV10025307,交通大学(地铁站),交通设施服务;地铁站;地铁站,150500,10号线;11号线,121.435253,31.202213,,[],[],交通设施,上海市,上海市,徐汇区
BV10039880,宜山路(地铁站),交通设施服务;地铁站;地铁站,150500,3号线;4号线;9号线,121.427194,31.186717,,[],[],交通设施,上海市,上海市,徐汇区
BV10025891,打浦桥(地铁站),交通设施服务;地铁站;地铁站,150500,9号线,121.468681,31.206309,,[],[],交通设施,上海市,上海市,黄浦区
BV10039972,虹桥路(地铁站),交通设施服务;地铁站;地铁站,150500,10号线;3号线;4号线,121.420814,31.197524,,[],[],交通设施,上海市,上海市,长宁区
BV10039861,肇嘉浜路(地铁站),交通设施服务;地铁站;地铁站,150500,7号线;9号线,121.450212,31.199436,,[],[],交通设施,上海市,上海市,徐汇区
BV10039881,嘉善路(地铁站),交通设施服务;地铁站;地铁站,150500,12号线;9号线,121.460704,31.202820,,[],[],交通设施,上海市,上海市,徐汇区
BV10039859,龙华中路(地铁站),交通设施服务;地铁站;地铁站,150500,12号线;7号线,121.457064,31.184379,,[],[],交通设施,上海市,上海市,徐汇区
BV10026004,上海体育馆(地铁站),交通设施服务;地铁站;地铁站,150500,1号线;4号线,121.437423,31.182813,,[],[],交通设施,上海市,上海市,徐汇区
BV10039860,东安路(地铁站),交通设施服务;地铁站;地铁站,150500,4号线;7号线,121.454897,31.190819,,[],[],交通设施,上海市,上海市,徐汇区
BV10039973,上海图书馆(地铁站),交通设施服务;地铁站;地铁站,150500,10号线,121.444363,31.207960,,[],[],交通设施,上海市,上海市,徐汇区
BV10039940,大木桥路(地铁站),交通设施服务;地铁站;地铁站,150500,12号线;4号线,121.463278,31.194057,,[],[],交通设施,上海市,上海市,徐汇区
BV10039894,衡山路(地铁站),交通设施服务;地铁站;地铁站,150500,1号线,121.446424,31.204528,,[],[],交通设施,上海市,上海市,徐汇区
BV10024941,上海游泳馆(地铁站),交通设施服务;地铁站;地铁站,150500,11号线,121.441424,31.179123,,[],[],交通设施,上海市,上海市,徐汇区
BV10024951,上海体育场(地铁站),交通设施服务;地铁站;地铁站,150500,(在建)23号线;4号线,121.443529,31.185605,,[],[],交通设施,上海市,上海市,徐汇区
BX10016312,交通大学地铁站7号口,交通设施服务;地铁站;出入口,150501,11号线,121.435151,31.202750,,[],[],交通设施,上海市,上海市,长宁区
BX10016160,徐家汇地铁站9号口,交通设施服务;地铁站;出入口,150501,1号线,121.438632,31.192281,,[],[],交通设施,上海市,上海市,徐汇区
BX10016061,宜山路地铁站5号口,交通设施服务;地铁站;出入口,150501,4号线,121.426159,31.188170,,[],[],交通设施,上海市,上海市,徐汇区
BX10016952,打浦桥地铁站1号口,交通设施服务;地铁站;出入口,150501,9号线,121.468704,31.207511,,[],[],交通设施,上海市,上海市,黄浦区
BX10016316,交通大学地铁站5号口,交通设施服务;地铁站;出入口,150501,10号线,121.433849,31.201833,,[],[],交通设施,上海市,上海市,长宁区
BX10016874,肇嘉浜路地铁站2号口,交通设施服务;地铁站;出入口,150501,9号线,121.450729,31.199257,,[],[],交通设施,上海市,上海市,徐汇区
BX10016174,常熟路地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,121.450253,31.212917,,[],[],交通设施,上海市,上海市,徐汇区
BX10016953,打浦桥地铁站2号口,交通设施服务;地铁站;出入口,150501,9号线,121.469464,31.205769,,[],[],交通设施,上海市,上海市,黄浦区
BX10016191,衡山路地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,121.446269,31.203921,,[],[],交通设施,上海市,上海市,徐汇区
BX10016898,嘉善路地铁站2号口,交通设施服务;地铁站;出入口,150501,9号线,121.461430,31.202664,,[],[],交通设施,上海市,上海市,徐汇区
BX10016056,宜山路地铁站4号口,交通设施服务;地铁站;出入口,150501,4号线,121.426690,31.187437,,[],[],交通设施,上海市,上海市,徐汇区
BX10022790,龙华中路地铁站5号口,交通设施服务;地铁站;出入口,150501,7号线,121.457538,31.183483,,[],[],交通设施,上海市,上海市,徐汇区
BX10016168,徐家汇地铁站16号口,交通设施服务;地铁站;出入口,150501,9号线,121.437709,31.196002,,[],[],交通设施,上海市,上海市,徐汇区
BX10016026,虹桥路地铁站6号口,交通设施服务;地铁站;出入口,150501,10号线,121.421830,31.196244,,[],[],交通设施,上海市,上海市,长宁区
BX10020128,嘉善路地铁站4号口,交通设施服务;地铁站;出入口,150501,12号线,121.460889,31.201408,,[],[],交通设施,上海市,上海市,徐汇区
BX10016954,打浦桥地铁站4号口,交通设施服务;地铁站;出入口,150501,9号线,121.467447,31.206220,,[],[],交通设施,上海市,上海市,黄浦区
BX10016027,虹桥路地铁站4号口,交通设施服务;地铁站;出入口,150501,10号线,121.422989,31.197039,,[],[],交通设施,上海市,上海市,长宁区
BX10016315,交通大学地铁站1号口,交通设施服务;地铁站;出入口,150501,10号线,121.435709,31.202106,,[],[],交通设施,上海市,上海市,徐汇区
BX10016854,东安路地铁站1号口,交通设施服务;地铁站;出入口,150501,4号线,121.455536,31.190842,,[],[],交通设施,上海市,上海市,徐汇区
BX10016060,宜山路地铁站7号口,交通设施服务;地铁站;出入口,150501,9号线,121.427817,31.184473,,[],[],交通设施,上海市,上海市,徐汇区
BX10016154,徐家汇地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,121.437006,31.189314,,[],[],交通设施,上海市,上海市,徐汇区
BX10016178,常熟路地铁站7号口,交通设施服务;地铁站;出入口,150501,7号线,121.449222,31.212715,,[],[],交通设施,上海市,上海市,徐汇区
BX10016992,上海体育场地铁站3号口,交通设施服务;地铁站;出入口,150501,4号线,121.443116,31.184598,,[],[],交通设施,上海市,上海市,徐汇区
BX10016058,宜山路地铁站9号口,交通设施服务;地铁站;出入口,150501,9号线,121.426361,31.183066,,[],[],交通设施,上海市,上海市,徐汇区
BX10016164,徐家汇地铁站14号口,交通设施服务;地铁站;出入口,150501,1号线,121.439572,31.194447,,[],[],交通设施,上海市,上海市,徐汇区
BX10016165,徐家汇地铁站11号口,交通设施服务;地铁站;出入口,150501,1号线,121.438336,31.193325,,[],[],交通设施,上海市,上海市,徐汇区
BX10016161,徐家汇地铁站10号口,交通设施服务;地铁站;出入口,150501,1号线,121.438914,31.193173,,[],[],交通设施,上海市,上海市,徐汇区
BX10016795,上海图书馆地铁站3号口,交通设施服务;地铁站;出入口,150501,10号线,121.443990,31.207588,,[],[],交通设施,上海市,上海市,徐汇区
BX10016236,上海体育馆地铁站6号口,交通设施服务;地铁站;出入口,150501,1号线,121.436545,31.180808,,[],[],交通设施,上海市,上海市,徐汇区
BX10016955,打浦桥地铁站3号口,交通设施服务;地铁站;出入口,150501,9号线,121.468348,31.205744,,[],[],交通设施,上海市,上海市,黄浦区
BX10016855,东安路地铁站6号口,交通设施服务;地铁站;出入口,150501,7号线,121.454484,31.191014,,[],[],交通设施,上海市,上海市,徐汇区
BX10016159,徐家汇地铁站20号口,交通设施服务;地铁站;出入口,150501,11号线,121.435659,31.193609,,[],[],交通设施,上海市,上海市,徐汇区
BX10016025,虹桥路地铁站1号口,交通设施服务;地铁站;出入口,150501,4号线,121.420776,31.197949,,[],[],交通设施,上海市,上海市,长宁区
BX10016241,上海体育馆地铁站8号口,交通设施服务;地铁站;出入口,150501,1号线,121.435863,31.182660,,[],[],交通设施,上海市,上海市,徐汇区
BX10022841,宜山路地铁站10号口,交通设施服务;地铁站;出入口,150501,9号线,121.427344,31.184785,,[],[],交通设施,上海市,上海市,徐汇区
BX10016053,宜山路地铁站11号口,交通设施服务;地铁站;出入口,150501,9号线,121.427272,31.185222,,[],[],交通设施,上海市,上海市,徐汇区
BX10016166,徐家汇地铁站15号口,交通设施服务;地铁站;出入口,150501,9号线,121.438255,31.195902,,[],[],交通设施,上海市,上海市,徐汇区
BX10016057,宜山路地铁站3号口,交通设施服务;地铁站;出入口,150501,4号线,121.427615,31.186422,,[],[],交通设施,上海市,上海市,徐汇区
BX10016317,交通大学地铁站2号口,交通设施服务;地铁站;出入口,150501,11号线,121.435157,31.201475,,[],[],交通设施,上海市,上海市,徐汇区
BX10016794,上海图书馆地铁站1号口,交通设施服务;地铁站;出入口,150501,10号线,121.444470,31.208358,,[],[],交通设施,上海市,上海市,徐汇区
BX10016998,大木桥路地铁站3号口,交通设施服务;地铁站;出入口,150501,4号线,121.462420,31.193486,,[],[],交通设施,上海市,上海市,徐汇区
BX10016028,虹桥路地铁站2号口,交通设施服务;地铁站;出入口,150501,4号线,121.421094,31.196892,,[],[],交通设施,上海市,上海市,长宁区
BX10020130,龙华中路地铁站7号口,交通设施服务;地铁站;出入口,150501,12号线,121.456436,31.184259,,[],[],交通设施,上海市,上海市,徐汇区
BX10016151,徐家汇地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,121.437422,31.190447,,[],[],交通设施,上海市,上海市,徐汇区
BX10016876,肇嘉浜路地铁站3号口,交通设施服务;地铁站;出入口,150501,7号线,121.450730,31.198244,,[],[],交通设施,上海市,上海市,徐汇区
BX10016240,上海体育馆地铁站4号口,交通设施服务;地铁站;出入口,150501,4号线,121.436700,31.182997,,[],[],交通设施,上海市,上海市,徐汇区
BX10016314,交通大学地铁站4号口,交通设施服务;地铁站;出入口,150501,10号线,121.434057,31.201525,,[],[],交通设施,上海市,上海市,徐汇区
BX10016156,徐家汇地铁站18号口,交通设施服务;地铁站;出入口,150501,9号线,121.435354,31.195404,,[],[],交通设施,上海市,上海市,徐汇区
BX10016313,交通大学地铁站6号口,交通设施服务;地铁站;出入口,150501,11号线,121.434380,31.202742,,[],[],交通设施,上海市,上海市,长宁区
BX10016055,宜山路地铁站8号口,交通设施服务;地铁站;出入口,150501,9号线,121.427154,31.183030,,[],[],交通设施,上海市,上海市,徐汇区
BX10016350,上海游泳馆地铁站2号口,交通设施服务;地铁站;出入口,150501,11号线,121.441915,31.178878,,[],[],交通设施,上海市,上海市,徐汇区
BX10016238,上海体育馆地铁站7号口,交通设施服务;地铁站;出入口,150501,1号线,121.435858,31.181028,,[],[],交通设施,上海市,上海市,徐汇区
BX10016169,徐家汇地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,121.437702,31.189281,,[],[],交通设施,上海市,上海市,徐汇区
BX10016875,肇嘉浜路地铁站4号口,交通设施服务;地铁站;出入口,150501,7号线,121.450111,31.198763,,[],[],交通设施,上海市,上海市,徐汇区
BX10016897,嘉善路地铁站5号口,交通设施服务;地铁站;出入口,150501,9号线,121.460252,31.202383,,[],[],交通设施,上海市,上海市,徐汇区
BX10036788,龙华中路地铁站1号口,交通设施服务;地铁站;出入口,150501,7号线,121.457235,31.185655,,[],[],交通设施,上海市,上海市,徐汇区
BX10016239,上海体育馆地铁站2号口,交通设施服务;地铁站;出入口,150501,4号线,121.438046,31.182716,,[],[],交通设施,上海市,上海市,徐汇区
BX10016852,东安路地铁站4号口,交通设施服务;地铁站;出入口,150501,7号线,121.454237,31.192152,,[],[],交通设施,上海市,上海市,徐汇区
BX10016052,宜山路地铁站1号口,交通设施服务;地铁站;出入口,150501,3号线,121.427327,31.186673,,[],[],交通设施,上海市,上海市,徐汇区
BX10016153,徐家汇地铁站17号口,交通设施服务;地铁站;出入口,150501,9号线,121.436923,31.195832,,[],[],交通设施,上海市,上海市,徐汇区
BX10016024,虹桥路地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,121.420576,31.197885,,[],[],交通设施,上海市,上海市,长宁区
BX10016857,东安路地铁站3号口,交通设施服务;地铁站;出入口,150501,4号线,121.453911,31.190537,,[],[],交通设施,上海市,上海市,徐汇区
BX10020125,大木桥路地铁站6号口,交通设施服务;地铁站;出入口,150501,12号线,121.464496,31.193213,,[],[],交通设施,上海市,上海市,徐汇区
BX10016793,上海图书馆地铁站2号口,交通设施服务;地铁站;出入口,150501,10号线,121.444928,31.208199,,[],[],交通设施,上海市,上海市,徐汇区
BX10036787,龙华中路地铁站11号口,交通设施服务;地铁站;出入口,150501,7号线,121.456626,31.185719,,[],[],交通设施,上海市,上海市,徐汇区
BX10020119,大木桥路地铁站1号口,交通设施服务;地铁站;出入口,150501,4号线,121.464175,31.194582,,[],[],交通设施,上海市,上海市,徐汇区
BX10016999,大木桥路地铁站4号口,交通设施服务;地铁站;出入口,150501,4号线,121.463322,31.194264,,[],[],交通设施,上海市,上海市,徐汇区
BX10016991,上海体育场地铁站2号口,交通设施服务;地铁站;出入口,150501,4号线,121.444287,31.185883,,[],[],交通设施,上海市,上海市,徐汇区
BX10016352,上海游泳馆地铁站3号口,交通设施服务;地铁站;出入口,150501,11号线,121.441443,31.178515,,[],[],交通设施,上海市,上海市,徐汇区
BX10016194,衡山路地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,121.447029,31.204989,,[],[],交通设施,上海市,上海市,徐汇区
BX10022791,龙华中路地铁站6号口,交通设施服务;地铁站;出入口,150501,7号线,121.457151,31.184379,,[],[],交通设施,上海市,上海市,徐汇区
BX10016059,宜山路地铁站6号口,交通设施服务;地铁站;出入口,150501,4号线,121.427307,31.187201,,[],[],交通设施,上海市,上海市,徐汇区
BX10016162,徐家汇地铁站13号口,交通设施服务;地铁站;出入口,150501,1号线,121.438584,31.194764,,[],[],交通设施,上海市,上海市,徐汇区
BX10016243,上海体育馆地铁站3号口,交通设施服务;地铁站;出入口,150501,4号线,121.436881,31.182411,,[],[],交通设施,上海市,上海市,徐汇区
BX10016155,徐家汇地铁站8号口,交通设施服务;地铁站;出入口,150501,1号线,121.438072,31.192378,,[],[],交通设施,上海市,上海市,徐汇区
BX10016158,徐家汇地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,121.438314,31.190702,,[],[],交通设施,上海市,上海市,徐汇区
BX10016318,交通大学地铁站3号口,交通设施服务;地铁站;出入口,150501,10号线,121.434855,31.201948,,[],[],交通设施,上海市,上海市,徐汇区
BX10016856,东安路地铁站5号口,交通设施服务;地铁站;出入口,150501,7号线,121.455326,31.190575,,[],[],交通设施,上海市,上海市,徐汇区
BX10022839,徐家汇地铁站11号口,交通设施服务;地铁站;出入口,150501,1号线,121.438066,31.193622,,[],[],交通设施,上海市,上海市,徐汇区
BX10016157,徐家汇地铁站5号口,交通设施服务;地铁站;出入口,150501,1号线,121.438438,31.191041,,[],[],交通设施,上海市,上海市,徐汇区
BX10016193,衡山路地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,121.446004,31.204354,,[],[],交通设施,上海市,上海市,徐汇区
BX10016853,东安路地铁站2号口,交通设施服务;地铁站;出入口,150501,4号线,121.454066,31.190321,,[],[],交通设施,上海市,上海市,徐汇区
BX10016192,衡山路地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,121.446455,31.205254,,[],[],交通设施,上海市,上海市,徐汇区
BX10016054,宜山路地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,121.427681,31.186140,,[],[],交通设施,上海市,上海市,徐汇区
BX10016993,上海体育场地铁站4号口,交通设施服务;地铁站;出入口,150501,4号线,121.442611,31.185684,,[],[],交通设施,上海市,上海市,徐汇区
BX10016351,上海游泳馆地铁站1号口,交通设施服务;地铁站;出入口,150501,11号线,121.441444,31.179511,,[],[],交通设施,上海市,上海市,徐汇区
BX10016163,徐家汇地铁站7号口,交通设施服务;地铁站;出入口,150501,1号线,121.438521,31.191955,,[],[],交通设施,上海市,上海市,徐汇区
BX09905157,徐家汇地铁站10号口,交通设施服务;地铁站;出入口,150501,1号线,121.439281,31.193416,,[],[],交通设施,上海市,上海市,徐汇区
BX10036786,龙华中路地铁站2号口,交通设施服务;地铁站;出入口,150501,7号线,121.457976,31.185628,,[],[],交通设施,上海市,上海市,徐汇区
BX10016237,上海体育馆地铁站1号口,交通设施服务;地铁站;出入口,150501,4号线,121.437134,31.182978,,[],[],交通设施,上海市,上海市,徐汇区
BX10020132,龙华中路地铁站10号口,交通设施服务;地铁站;出入口,150501,12号线,121.456516,31.185120,,[],[],交通设施,上海市,上海市,徐汇区
BX10016242,上海体育馆地铁站5号口,交通设施服务;地铁站;出入口,150501,1号线,121.436774,31.182391,,[],[],交通设施,上海市,上海市,徐汇区
BX10020127,嘉善路地铁站6号口,交通设施服务;地铁站;出入口,150501,12号线,121.460821,31.201734,,[],[],交通设施,上海市,上海市,徐汇区
BX10020126,大木桥路地铁站5号口,交通设施服务;地铁站;出入口,150501,12号线,121.463695,31.193590,,[],[],交通设施,上海市,上海市,徐汇区
BX10016152,徐家汇地铁站19号口,交通设施服务;地铁站;出入口,150501,11号线,121.435730,31.194644,,[],[],交通设施,上海市,上海市,徐汇区
BX10022840,徐家汇地铁站12A号口,交通设施服务;地铁站;出入口,150501,1号线,121.437781,31.193978,,[],[],交通设施,上海市,上海市,徐汇区
BX10016997,大木桥路地铁站2号口,交通设施服务;地铁站;出入口,150501,4号线,121.464166,31.193799,,[],[],交通设施,上海市,上海市,徐汇区
BX10022821,打浦桥地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.468592,31.206743,,[],[],交通设施,上海市,上海市,黄浦区
BX09914587,打浦桥地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.467879,31.206354,,[],[],交通设施,上海市,上海市,黄浦区
BX10016167,徐家汇地铁站12B号口,交通设施服务;地铁站;出入口,150501,1号线,121.438135,31.194510,,[],[],交通设施,上海市,上海市,徐汇区
BX09904500,嘉善路地铁站出入口,交通设施服务;地铁站;出入口,150501,12号线,121.460823,31.201537,,[],[],交通设施,上海市,上海市,徐汇区
BX10027300,徐家汇地铁站出口,交通设施服务;地铁站;出入口,150501,9号线,121.437429,31.195204,,[],[],交通设施,上海市,上海市,徐汇区
BX09905155,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.437266,31.193982,,[],[],交通设施,上海市,上海市,徐汇区
BX10020131,龙华中路地铁站9号口,交通设施服务;地铁站;出入口,150501,12号线,121.455795,31.183816,,[],[],交通设施,上海市,上海市,徐汇区
BX09903998,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.438335,31.190811,,[],[],交通设施,上海市,上海市,徐汇区
BX09903082,宜山路地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.427072,31.184690,,[],[],交通设施,上海市,上海市,徐汇区
BX09905156,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.438727,31.192488,,[],[],交通设施,上海市,上海市,徐汇区
BX09903084,宜山路地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.428072,31.184556,,[],[],交通设施,上海市,上海市,徐汇区
BX09905209,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.438188,31.193434,,[],[],交通设施,上海市,上海市,徐汇区
BX10035900,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.439009,31.193194,,[],[],交通设施,上海市,上海市,徐汇区
BX09918067,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.437814,31.195858,,[],[],交通设施,上海市,上海市,徐汇区
BX10020129,龙华中路地铁站8号口,交通设施服务;地铁站;出入口,150501,12号线,121.456203,31.184150,,[],[],交通设施,上海市,上海市,徐汇区
BX09905147,龙华中路地铁站出入口,交通设施服务;地铁站;出入口,150501,7号线,121.457170,31.183972,,[],[],交通设施,上海市,上海市,徐汇区
BX09918068,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.437358,31.190548,,[],[],交通设施,上海市,上海市,徐汇区
BX09903085,宜山路地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.427462,31.183752,,[],[],交通设施,上海市,上海市,徐汇区
BX09903083,宜山路地铁站出入口,交通设施服务;地铁站;出入口,150501,9号线,121.427381,31.183468,,[],[],交通设施,上海市,上海市,徐汇区
BX09905150,龙华中路地铁站出入口,交通设施服务;地铁站;出入口,150501,12号线,121.456653,31.184252,,[],[],交通设施,上海市,上海市,徐汇区
BX09905149,龙华中路地铁站出入口,交通设施服务;地铁站;出入口,150501,7号线,121.457454,31.185547,,[],[],交通设施,上海市,上海市,徐汇区
BX09918066,徐家汇地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,121.438452,31.192003,,[],[],交通设施,上海市,上海市,徐汇区
BX09905148,龙华中路地铁站出入口,交通设施服务;地铁站;出入口,150501,7号线,121.457430,31.183816,,[],[],交通设施,上海市,上海市,徐汇区
BV10031528,淮海中路武康路(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;911路;911路双层;926路,121.438533,31.204397,,[],[],交通设施,上海市,上海市,徐汇区
BV10026003,上海体育馆(公交站),交通设施服务;公交车站;公交车站相关,150700,120路;122路;138路;157路;167路;178路大站车;198路;218路;315路;456路;49路;703路;704路;704路B线;718路;720路;721路;754路;808路;824路;89路;923路;926路;92路;957路;985路;徐川专线;春运10线(原315路),121.439575,31.183466,,[],[],交通设施,上海市,上海市,徐汇区
BV10382937,肇嘉浜路天平路(徐家汇)(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;303路;43路;44路;50路;572路;72路;824路;836路;927路;93路;956路;957路;985路;徐川专线;徐闵夜宵专线;徐闵线;春运24线(原303路),121.439885,31.194341,,[],[],交通设施,上海市,上海市,徐汇区
BV10029706,徐家汇(公交站),交通设施服务;公交车站;公交车站相关,150700,167路;205路;303路;320路;42路;43路;50路;732路;824路;830路;926路;946路;957路;徐闵线;春运24线(原303路);松江DZ5线;隧道夜宵一线,121.437695,31.190569,,[],[],交通设施,上海市,上海市,徐汇区
BV10024773,漕溪北路裕德路(公交站),交通设施服务;公交车站;公交车站相关,150700,167路;303路;342路;43路;50路;56路;754路;770路;824路;923路;926路;927路;946路;957路;958路;大桥六线;徐川专线;徐闵线;春运24线(原303路);隧道二线,121.436508,31.185103,,[],[],交通设施,上海市,上海市,徐汇区
BV10024950,上海体育场(公交站),交通设施服务;公交车站;公交车站相关,150700,15路;178路大站车;315路;44路;733路;770路;808路;824路;927路;92路;932路;957路;958路;大桥六线;春运10线(原315路);隧道二线,121.439575,31.183466,,[],[],交通设施,上海市,上海市,徐汇区
BV10025198,西区汽车站(公交站),交通设施服务;公交车站;公交车站相关,150700,186路;224路;224路大站车;48路;548路;808路;857路;87路,121.420135,31.188793,,[],[],交通设施,上海市,上海市,徐汇区
BV10031489,瑞金医院(公交站),交通设施服务;公交车站;公交车站相关,150700,104路;146路内圈;301路;41路;864路;955路;955路大站车;96路,121.466392,31.209639,,[],[],交通设施,上海市,上海市,黄浦区
BV10343205,天钥桥路辛耕路(徐家汇)(公交站),交通设施服务;公交车站;公交车站相关,150700,15路;315路;44路;572路;72路;732路;770路;864路;927路;958路;徐闵夜宵专线;春运10线(原315路);隧道夜宵一线,121.441645,31.192595,,[],[],交通设施,上海市,上海市,徐汇区
BV10031495,陕西南路永嘉路(公交站),交通设施服务;公交车站;公交车站相关,150700,104路;146路外圈;24路;301路;304路;41路;786路;864路;955路;春运4线(原301路),121.461276,31.211519,,[],[],交通设施,上海市,上海市,黄浦区
BV10025889,打浦桥(公交站),交通设施服务;公交车站;公交车站相关,150700,146路内圈;146路外圈;17路;218路;303路;41路;43路;786路;955路;955路大站车;96路;985路;徐川专线;春运24线(原303路);隧道一线;隧道一线区间;隧道夜宵一线,121.468866,31.205470,,[],[],交通设施,上海市,上海市,黄浦区
BV10025983,肇嘉浜路大木桥路(公交站),交通设施服务;公交车站;公交车站相关,150700,104路;146路外圈;17路;205路;218路;301路;303路;327路;41路;43路;45路;786路;864路;985路;春运24线(原303路);春运4线(原301路);隧道夜宵一线,121.463234,31.203186,,[],[],交通设施,上海市,上海市,徐汇区
BV10025306,交通大学(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;320路;72路;923路;926路;946路;大桥六线;春运23线(原320路),121.436172,31.201216,,[],[],交通设施,上海市,上海市,徐汇区
BV10341877,徐家汇(华山路)(公交站),交通设施服务;公交车站;公交车站相关,150700,320路;923路;926路;946路;958路;春运23线(原320路),121.437298,31.197423,,[],[],交通设施,上海市,上海市,徐汇区
BV10860389,定西路(快速公交站),交通设施服务;公交车站;快速公交站,150704,1250路(71路支线1);71路;71路区间,121.422649,31.209548,,[],[],交通设施,上海市,上海市,长宁区
BV10024937,中山南二路大木桥路(公交站),交通设施服务;公交车站;公交车站相关,150700,111路;327路;41路;456路;45路;572路;734路;933路;大桥六线;隧道一线;隧道一线区间;隧道二线;隧道夜宵一线,121.464219,31.191589,,[],[],交通设施,上海市,上海市,徐汇区
BV10029581,龙华中路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,50路;734路;818路;徐汇滨江环线;滨江2路,121.456521,31.184800,,[],[],交通设施,上海市,上海市,徐汇区
BV10025990,香花桥(公交站),交通设施服务;公交车站;公交车站相关,150700,48路;911路;946路,121.425638,31.203475,,[],[],交通设施,上海市,上海市,长宁区
BV11600388,龙华医院(公交站),交通设施服务;公交车站;公交车站相关,150700,167路;301路;44路;50路;733路;864路;932路,121.449704,31.187074,,[],[],交通设施,上海市,上海市,徐汇区
BV10339423,平江路枫林路(公交站),交通设施服务;公交车站;公交车站相关,150700,957路,121.454221,31.199720,,[],[],交通设施,上海市,上海市,徐汇区
BV10029692,肇嘉浜路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;205路;303路;43路;50路;864路;927路;957路;徐川专线;春运24线(原303路),121.448650,31.199218,,[],[],交通设施,上海市,上海市,徐汇区
BV10025702,斜土路枫林路(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;301路;303路;49路;572路;72路;733路;89路;932路;徐汇滨江环线;春运24线(原303路);春运4线(原301路);隧道二线;隧道夜宵一线,121.457077,31.196325,,[],[],交通设施,上海市,上海市,徐汇区
BV10024938,中山南二路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,104路;111路;41路;456路;49路;734路;818路;933路;大桥六线,121.457622,31.187418,,[],[],交通设施,上海市,上海市,徐汇区
BV09313466,宛平南路瑞宁路(公交站),交通设施服务;公交车站;公交车站相关,150700,818路,121.455245,31.179328,,[],[],交通设施,上海市,上海市,徐汇区
BV10025709,斜土路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,218路;301路;303路;572路;72路;733路;89路;932路;徐闵夜宵专线;春运4线(原301路);隧道二线;隧道夜宵一线,121.451004,31.193697,,[],[],交通设施,上海市,上海市,徐汇区
BV10038830,肇嘉浜路高安路(公交站),交通设施服务;公交车站;公交车站相关,150700,徐闵线,121.447938,31.199023,,[],[],交通设施,上海市,上海市,徐汇区
BV10031529,淮海中路高安路(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;320路;911路;911路双层;926路;春运23线(原320路),121.442953,31.207171,,[],[],交通设施,上海市,上海市,徐汇区
BV10860380,番禺路(快速公交站),交通设施服务;公交车站;快速公交站,150704,71路;71路区间,121.429790,31.211526,,[],[],交通设施,上海市,上海市,长宁区
BV10024964,凯旋路虹桥路(公交站),交通设施服务;公交车站;公交车站相关,150700,141路;149路,121.420413,31.198649,,[],[],交通设施,上海市,上海市,长宁区
BV10031530,淮海中路乌鲁木齐中路(公交站),交通设施服务;公交车站;公交车站相关,150700,26路;320路;911路;911路双层;926路;春运23线(原320路),121.446137,31.209149,,[],[],交通设施,上海市,上海市,徐汇区
BV10025984,肇嘉浜路枫林路(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;205路;218路;42路;43路;49路;864路;957路;985路;徐川专线,121.454259,31.200667,,[],[],交通设施,上海市,上海市,徐汇区
